,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
0,E0_t_U,"t,U",0,0.01452976149494936,0.0033397322085440225,0.2463273700092739,0.009052359305631974,2.236068490215934e-05,0.0068980816590539906,0.005799653441694097,0,-2.1062560276961584,-2.0972036683905264,-0.1280311168934982,0.14117259412320923,-0.4192425225869134,2.2,0.6,10
1,E0_t_U,"t,U",1,0.01452976149494936,0.0033397322085440225,0.2463273700092739,0.009052359305631974,2.236068490215934e-05,0.0068980816590539906,0.005799653441694097,1,-2.0979506615844707,-2.089961313597761,-0.1280311168934982,0.14117259412320923,-0.4192425225869134,2.2,0.6,10
2,E0_t_U,"t,U",2,0.01452976149494936,0.0033397322085440225,0.2463273700092739,0.009052359305631974,2.236068490215934e-05,0.0068980816590539906,0.005799653441694097,2,-2.024934916434746,-2.0305531553118583,-0.1280311168934982,0.14117259412320923,-0.4192425225869134,2.2,0.6,10
3,E0_t_U,"t,U",3,0.01452976149494936,0.0033397322085440225,0.2463273700092739,0.009052359305631974,2.236068490215934e-05,0.0068980816590539906,0.005799653441694097,3,-2.023006571121365,-2.0180595218494553,-0.1280311168934982,0.14117259412320923,-0.4192425225869134,2.2,0.6,10
4,E0_t_U,"t,U",4,0.01452976149494936,0.0033397322085440225,0.2463273700092739,0.009052359305631974,2.236068490215934e-05,0.0068980816590539906,0.005799653441694097,4,-1.8719692363617195,-1.871996844367612,-0.1280311168934982,0.14117259412320923,-0.4192425225869134,2.2,0.6,10
5,E0_t_U,"t,U",5,0.01452976149494936,0.0033397322085440225,0.2463273700092739,0.009052359305631974,2.236068490215934e-05,0.0068980816590539906,0.005799653441694097,5,-1.8719486444658624,-1.8719968443676083,-0.1280311168934982,0.14117259412320923,-0.4192425225869134,2.2,0.6,10
6,E0_t_U,"t,U",0,49.32206396211415,10.682175151171768,0.0008132589654530837,2.9886700627423934e-05,3.4365188369772756e-05,0.006397943096210071,0.0038075687552920597,0,-2.1062560276961584,-2.1057126131949797,-0.13395320280757758,0.157180941405542,-0.417833500829944,2.2,0.6,10
7,E0_t_U,"t,U",1,49.32206396211415,10.682175151171768,0.0008132589654530837,2.9886700627423934e-05,3.4365188369772756e-05,0.006397943096210071,0.0038075687552920597,1,-2.0979506615844707,-2.0973030531008092,-0.13395320280757758,0.157180941405542,-0.417833500829944,2.2,0.6,10
8,E0_t_U,"t,U",2,49.32206396211415,10.682175151171768,0.0008132589654530837,2.9886700627423934e-05,3.4365188369772756e-05,0.006397943096210071,0.0038075687552920597,2,-2.024934916434746,-2.0320683592211184,-0.13395320280757758,0.157180941405542,-0.417833500829944,2.2,0.6,10
9,E0_t_U,"t,U",3,49.32206396211415,10.682175151171768,0.0008132589654530837,2.9886700627423934e-05,3.4365188369772756e-05,0.006397943096210071,0.0038075687552920597,3,-2.023006571121365,-2.017058142984896,-0.13395320280757758,0.157180941405542,-0.417833500829944,2.2,0.6,10
